Class,Name,Description
"WG","W_BUDG_TY","Budget Type"
"WG","W_CM_CDT","ISR Authorization for Article Hiearchy Maintenance"
"BC_A","W_CM_CDT1","CDT Maintenance"
"BC_A","W_CM_CDT2","ISR Authorization for Article Hiearchy Maintenance"
"WG","W_COCO","Authorizations for Condition Contract"
"WG","W_FRM","ISR Authorization for Merchandise Distribution"
"WG","W_GROUPTYP","Autorization to manage site grouping"
"WG","W_LISTVERF","IS-R Authorization to Use Listing Procedure"
"WG","W_LIST_EAC","Acceptance Authorization For Listing Errors"
"WG","W_MARKDOWN","IS-R Markdown Planning Authorization:MTYP, MATCL, SOrg, DChl"
"WG","W_ONLSTORE","Authorization for Starting Online Store"
"WG","W_PCAT_LAY","Authorization: Product Catalog - Layout Area"
"WG","W_PCAT_MTN","Authorization: Product Catalog - Maintenance"
"WG","W_PRICATIN","Retail Authorization: Create and Maintain PRICAT per PurGrp"
"WG","W_REF_SITE","Authorization to clean MMSITEREF Table"
"WG","W_RFAPC_GN","Authorisation for Operational APC: General"
"WG","W_RFAPC_RL","Authorisation for Operational APC: Release"
"WG","W_RF_MPA","Authorization Object for Markdown Profile Assignment"
"WG","W_RF_WLAY","Authorization Object Layout"
"WG","W_SRS_POS","Authorizations for Physical Inventory in Open Store"
"WG","W_SRS_VKPF","Retail Store - Authorization for Ruling Price Maintenance"
"WG","W_STRU_CHG","IS-R Authorization: Allow changes to Structured Materials"
"WG","W_STWB_WRK","SAP Retail Store: Store"
"WG","W_TRAN_CCR","IS-R Authorization: SAP Transaction"
"WG","W_VKPR_PLT","IS-R Authorization: SP Calculation: Distr. Chain/Price List"
"WG","W_VKPR_VKO","IS-R Auth. Sales Price Calculations, Distribution Chain"
"WG","W_VKPR_VTL","IS-R Authorization: Sales Price Calculations: Distr. Chain"
"WG","W_VKPR_WRK","IS-R Authorization: SP Calculation: Distr. Chain/Plant"
"WG","W_WAKH_EKO","IS-R Auth. promotion: Purchasing Organization / Purch. Group"
"WG","W_WAKH_MAT","IS-R Authorization Promotion: Material Number"
"WG","W_WAKH_THE","IS-R Auth. Promotion: Theme"
"WG","W_WAKH_VKO","IS-R Auth. Promotion: Sales Organization / Distrib. Channel"
"WG","W_WBEF_WRK","ISR Authorization for Reval. at Rtl: Distr. Chain/ Plant"
"WG","W_WBGT_FIX","GTM: Setup of Enhancement Table WBGT"
"WG","W_WBHK_ORG","Trading Contract: Authorization for Organizational Data"
"WG","W_WBHK_TCT","Trading Contract: Authorization for Trading Contract Type"
"WG","W_WBRC_CR","WWS Trading: Authorization for Complaints Reason"
"WG","W_WBRK_FKA","ISR Trading: authorization for vendor billing document type"
"WG","W_WBRK_ORG","ISR Trading: Authorization for organizational data"
"WG","W_WIND_TYP","Automatic Doc. Adjustment (Retail): Authoriz. for Doc. Cat."
"WG","W_WTAD_AM","IS-R Authorization for Additionals Monitor"
"WG","W_WTAD_ASL","IS-R Authorization Additionals: Vendor/Purchase Order List"
"WG","W_WTAD_IR","Request Additionals-IDoc via BAPI Call Function"
"WG","W_WTAD_ISU","IS-R Authorization: Status Update for Additionals IDoc"
"WG","W_WTEW","Authorizations for Trading Execution Workbench"
"WG","W_WTRA_LOG","Runtime Measurement - Authorization to Delete Data Records"
"WG","W_WXP_DESI","MAP: Design Planning Scenario"
"WG","W_WXP_HIER","Merchandise and Assortment Planning: Planning Hierarchy"
"WG","W_WXP_INT","Merchandise & Assortment Planning: Planning Interfaces"
"WG","W_WXP_LAY","MAP: Planning Layouts and Variants"
"WG","W_WXP_PLAN","MAP: Planning Scenario Planning"
"AAAB","X_COBLMOD","Coding Block: Add New Field"
"HR","YEXPRESS","Authorisation to add expressions to a Query Manager query"
"ZFRX","Z1SD003B","Object for the program Z1SD003B"
"ZFRX","Z1SDIRA1","Autho. for Inactive Return Deliveries Deletion Prg only"
"ZFRX","ZBILLBLOCK","Restrict Bill Block"
"HR","ZPDSM_PINS","Data Sync Manager - Production Client Insert"
"ZFRX","ZPOPRINT","Print Object for PO printers Only."
"ZFRX","ZRELORDER","Object for Release Order Block"
"SD","ZTEST","test"
"ZFRX","ZTRVEXPADM","Travel Expense Administrator"
"ZFRX","ZUSRAUTH","FOREST AUTHORIZATION OBJECT FOR ZUSRAUTH PROGRAM ONLY"
"ZVFF","ZVFAT_0001","Firefighter Authority Check"
"ZVFF","ZVFAT_0002","Firefighter"
"ZVRA","ZVRAT_0001","Compliance Calibrator - Table maintenance"
"ZVRA","ZVRAT_0002","Compliance Calibrator - Execute"
"ZVRA","ZVRAT_0003","Compliance Calibrator - User Group"
"ZVRA","ZVRAT_0004","Restriction by Organizational Rule Id"
"ZVRA","ZVRAT_0005","Compliance Calibrator Alerts"
"ZVRA","ZVRAT_0006","Authorization for Business Units - Mitigation"
"ZVRA","ZVRAT_0007","Authorization for Risks - Mitigation"
"ZVRA","ZVRAT_0008","Authorization for Roles - Mitigation"
"ZVRA","ZVRAT_0009","Authorization for HR Objects - Mitigation"
"ZVRA","ZVRAT_0010","Authorization for Function - Rule Architect"
"ZVRA","ZVRAT_0011","Authorization for Risks - Rule Architect"
"ZVRA","ZVRAT_0012","Authorization for Rules - Rule Architect"
"ZVRA","ZVRAT_0013","Authorization for Business Process - Rule Architect"
"ZVRA","ZVRMT_0001","Role Expert - Authorization Object 1"
"ZVRA","ZVRMT_0002","Role Expert - Authorization Object 2"
"SD","Z_KNA1_VKO","Customer: Authorization for Sales Organizations for Forest"
"BC_A","Z_TABU_DEA","Maintain T9* tables for ZDEA"
"PM","Z_TEST","PM: Auth for Report running against authorization of plants"
